creator_id,mod_count,total_subscriptions,avg_subscriptions,median_subscriptions,avg_positive_rate,avg_maintenance_days,tag_breadth
76561199141420932,2,83841,41920.50,41920.50,0.982900,272.00,10
76561199086011334,20,83775,4188.75,1141.00,0.933880,139.25,10
76561197989999975,3,82844,27614.67,35223.00,0.980000,1069.00,4
76561198181950955,2,82709,41354.50,41354.50,0.978100,302.00,3
76561198203588084,1,82537,82537.00,82537.00,0.959700,986.00,5
76561199097710965,5,82086,16417.20,3460.00,0.803840,0.00,2
76561198309079771,1,81902,81902.00,81902.00,0.977800,92.00,2
76561198033053635,1,81901,81901.00,81901.00,0.971800,123.00,3
76561198998262982,10,81858,8185.80,4539.00,0.948360,25.70,7
76561198072998413,2,81511,40755.50,40755.50,0.944850,2291.00,4
76561198382027098,1,81383,81383.00,81383.00,0.970300,0.00,3
76561198025482159,7,80898,11556.86,2706.00,0.974471,432.86,5
76561198365184001,2,80893,40446.50,40446.50,0.940400,522.00,2
76561198106387192,7,80689,11527.00,7985.00,0.965886,722.57,9
76561198110311102,3,80073,26691.00,1998.00,0.994200,781.67,6
76561198314743408,4,79464,19866.00,20679.50,0.929525,1305.75,6
76561198081025866,1,79257,79257.00,79257.00,0.958900,13.00,4
76561198051701765,9,79005,8778.33,1418.00,0.902678,208.67,8
76561199141301747,1,78739,78739.00,78739.00,0.985200,111.00,7
76561198085391069,2,78463,39231.50,39231.50,0.963400,2165.50,5
76561198186787945,57,78027,1368.89,299.00,0.877971,234.89,8
76561198012595812,8,77877,9734.63,305.00,0.984071,824.50,7
76561198872538813,8,77838,9729.75,1846.50,0.988025,485.75,4
76561198094270300,8,77438,9679.75,5341.50,0.916650,346.63,10
76561198412513479,5,77314,15462.80,9160.00,0.965680,30.20,6
76561198078057479,3,77105,25701.67,1383.00,0.959400,286.33,7
76561198866274818,11,77085,7007.73,1113.00,0.953582,90.18,4
76561198278925426,10,76384,7638.40,765.50,0.906100,116.30,12
76561198355760628,1,76188,76188.00,76188.00,0.963600,2.00,4
76561198047375458,1,75831,75831.00,75831.00,0.961900,437.00,2
76561198043507874,1,75575,75575.00,75575.00,0.982200,1641.00,3
76561198175419219,6,75521,12586.83,7375.50,0.920667,80.50,10
76561198119781336,5,75497,15099.40,1432.00,0.885620,4.20,4
76561198284859571,2,75479,37739.50,37739.50,0.966950,15.00,2
76561198993427909,1,75425,75425.00,75425.00,0.960900,613.00,2
76561198441041708,4,74923,18730.75,4540.00,0.977300,343.50,2
76561198817177338,1,74922,74922.00,74922.00,0.991600,3.00,2
76561197968874067,1,74785,74785.00,74785.00,0.970800,12.00,2
76561198226332632,2,74635,37317.50,37317.50,0.957100,2406.00,4
76561198814972937,2,74581,37290.50,37290.50,0.956250,351.00,2
76561198118785880,1,74447,74447.00,74447.00,0.948900,36.00,4
76561199010353017,8,74178,9272.25,975.00,0.953800,521.75,5
76561198364432313,1,73980,73980.00,73980.00,0.972600,5.00,1
76561198388782482,7,73876,10553.71,10950.00,0.897086,418.71,4
76561198086437644,6,73282,12213.67,13162.00,0.938400,430.00,3
76561197997394368,1,73090,73090.00,73090.00,0.969300,156.00,2
76561198039231555,2,73083,36541.50,36541.50,0.991750,1125.50,6
76561198285032229,2,73009,36504.50,36504.50,0.901300,890.50,3
76561198181412030,1,72920,72920.00,72920.00,0.955900,903.00,1
76561197998012463,2,72505,36252.50,36252.50,0.933350,567.00,8
76561198077728810,1,72362,72362.00,72362.00,0.938700,250.00,2
76561198185343791,2,72034,36017.00,36017.00,0.957300,95.00,2
76561198374693823,2,71550,35775.00,35775.00,0.856550,261.00,8
76561197972993051,1,71538,71538.00,71538.00,0.979200,3.00,4
76561197988230937,5,71180,14236.00,11803.00,0.897620,103.60,7
76561198254629175,5,71156,14231.20,115.00,0.970025,28.60,8
76561198208303071,1,70968,70968.00,70968.00,0.986900,442.00,5
76561198144093240,4,69881,17470.25,17832.50,0.943400,420.75,5
76561198300912349,5,69718,13943.60,8257.00,0.954540,683.00,2
76561198275429395,1,69576,69576.00,69576.00,0.990900,130.00,4
76561198366682591,2,69217,34608.50,34608.50,0.988700,361.00,2
76561198115935205,2,69212,34606.00,34606.00,0.926100,1.50,2
76561198455216313,8,69099,8637.38,6706.00,0.955825,5.38,5
76561198284134202,2,69079,34539.50,34539.50,0.976150,284.00,17
76561198873464739,1,68999,68999.00,68999.00,0.975400,599.00,8
76561198044033466,1,68364,68364.00,68364.00,0.982800,426.00,2
76561198364016448,5,68324,13664.80,14202.00,0.962380,40.20,9
76561198124881044,15,68103,4540.20,1052.00,0.868793,80.13,16
76561198018980934,5,67597,13519.40,17383.00,0.975180,2171.60,9
76561198278223676,5,67333,13466.60,385.00,0.980820,320.60,6
76561199207869283,1,66874,66874.00,66874.00,0.977300,18.00,4
76561198053057969,1,66716,66716.00,66716.00,0.961500,6.00,1
76561198970463062,6,65520,10920.00,10490.00,0.894067,144.50,8
76561198377006526,2,65277,32638.50,32638.50,0.970250,1698.50,3
76561198037663920,7,65248,9321.14,3775.00,0.859229,1.86,7
76561198065638205,1,65203,65203.00,65203.00,0.942600,193.00,5
76561198269290050,18,64652,3591.78,1079.00,0.946683,583.56,9
76561199012016009,1,64649,64649.00,64649.00,0.980900,1003.00,7
76561198232157692,11,64465,5860.45,3210.00,0.786155,199.55,15
76561198078774526,5,64398,12879.60,8128.00,0.956880,447.80,8
76561198393462261,2,64345,32172.50,32172.50,0.903050,190.00,1
76561198313896021,4,64128,16032.00,12442.50,0.972600,1059.75,6
76561198120152841,3,63984,21328.00,1741.00,0.959633,1077.67,4
76561198120509947,1,63964,63964.00,63964.00,0.932500,0.00,3
76561198337820847,1,63955,63955.00,63955.00,0.973800,1760.00,3
76561198023885721,1,63775,63775.00,63775.00,0.955800,9.00,2
76561198402993397,6,63502,10583.67,1872.00,0.901900,557.00,9
76561198799771160,1,63353,63353.00,63353.00,0.950600,0.00,1
76561197977260260,1,63295,63295.00,63295.00,0.946900,0.00,4
76561198308357774,2,63177,31588.50,31588.50,0.940450,1034.00,2
76561198008258269,10,63122,6312.20,1029.50,0.948450,503.10,5
76561198067774916,3,63066,21022.00,14487.00,0.965067,104.33,2
76561198390814002,3,62220,20740.00,15717.00,0.924033,9.67,1
76561198809784289,2,62133,31066.50,31066.50,0.992250,336.00,7
76561198980966313,4,61916,15479.00,14228.50,0.847725,366.75,5
76561198323387480,1,61812,61812.00,61812.00,0.979400,441.00,1
76561197999365403,4,61630,15407.50,7595.50,0.930475,102.00,9
76561198046868419,1,61526,61526.00,61526.00,0.975700,2843.00,2
76561199072964794,2,60966,30483.00,30483.00,0.965000,186.00,4
76561198104756253,1,60772,60772.00,60772.00,0.977700,972.00,4
76561198262203825,5,60599,12119.80,1832.00,0.909060,283.00,7
76561198273245198,4,60532,15133.00,9167.00,0.962050,725.50,6
76561198203384441,2,60520,30260.00,30260.00,0.964150,718.00,4
76561198383195539,2,59654,29827.00,29827.00,0.962800,9.00,5
76561198140241867,9,59408,6600.89,2354.00,0.976456,198.56,10
76561198099039025,3,59184,19728.00,17646.00,0.946233,3.33,7
76561198241446818,8,59044,7380.50,4724.00,0.904863,677.00,7
76561198312695182,7,58961,8423.00,693.00,0.960943,170.57,1
76561198046556807,13,58654,4511.85,533.00,0.921217,234.31,10
76561198440001311,5,58287,11657.40,5820.00,0.949780,735.40,6
76561198098122557,5,58132,11626.40,2872.00,0.935340,49.00,4
76561198326161039,3,57870,19290.00,3316.00,0.966933,391.33,16
76561198164919191,1,57662,57662.00,57662.00,0.949600,2198.00,2
76561198842666648,1,57579,57579.00,57579.00,0.977300,1797.00,3
76561198098212537,1,57551,57551.00,57551.00,0.963500,989.00,7
76561199390361640,33,57494,1742.24,279.00,0.944024,48.18,12
76561198280671201,1,57374,57374.00,57374.00,0.959600,21.00,2
76561199043525163,1,57373,57373.00,57373.00,0.932600,917.00,4
76561198111957337,2,57170,28585.00,28585.00,0.935200,362.00,5
76561198258328385,8,56913,7114.13,5490.50,0.953100,1210.38,10
76561198352032677,2,56800,28400.00,28400.00,0.986800,862.00,2
76561198033523336,3,56646,18882.00,20898.00,0.955233,85.33,4
76561198253629675,7,56534,8076.29,129.00,0.865400,8.00,2
76561198125751010,1,56269,56269.00,56269.00,0.953800,1.00,4
76561198093618776,5,55703,11140.60,378.00,0.758480,656.00,17
76561199088007240,5,55575,11115.00,17639.00,0.983860,310.80,5
76561198158002081,6,55542,9257.00,1952.00,0.950100,713.50,8
76561198131763668,3,55474,18491.33,15839.00,0.969300,0.00,5
76561199239093490,1,55427,55427.00,55427.00,0.978400,84.00,1
76561198350817897,1,55395,55395.00,55395.00,0.962100,0.00,2
76561198103084943,2,55378,27689.00,27689.00,0.928150,1.00,1
76561198046608325,1,54915,54915.00,54915.00,0.936900,6.00,2
76561198187535942,4,54638,13659.50,9049.50,0.953275,418.25,10
76561198117835521,1,54252,54252.00,54252.00,0.966400,17.00,4
76561198071139934,1,54222,54222.00,54222.00,0.968400,158.00,2
76561198202043216,1,53672,53672.00,53672.00,0.912900,1.00,2
76561198057538053,11,53638,4876.18,539.00,0.868545,754.91,9
76561198031789426,1,53601,53601.00,53601.00,0.960800,546.00,3
76561198070492235,1,53596,53596.00,53596.00,0.955600,757.00,5
76561199046805638,1,53066,53066.00,53066.00,0.972900,748.00,2
76561198171068318,1,52975,52975.00,52975.00,0.941300,35.00,2
76561198052611789,1,52702,52702.00,52702.00,0.953600,601.00,2
76561199135375327,2,52548,26274.00,26274.00,0.981500,125.50,4
76561198400991205,7,52307,7472.43,1239.00,0.961371,1629.14,7
76561198149852431,5,52142,10428.40,589.00,0.747600,0.00,10
76561197999508458,1,52096,52096.00,52096.00,0.962200,1099.00,2
76561199182401783,10,52023,5202.30,5730.00,0.961570,4.10,9
76561198924754753,1,51984,51984.00,51984.00,0.974900,174.00,2
76561198058238823,4,51974,12993.50,3819.50,0.918775,187.75,8
76561198870217726,1,51878,51878.00,51878.00,0.967500,0.00,3
76561198205379648,2,51665,25832.50,25832.50,0.914800,423.00,5
76561197960762182,1,51606,51606.00,51606.00,0.974500,1153.00,5
76561198310131617,1,51377,51377.00,51377.00,0.935400,0.00,4
76561198173148239,7,51253,7321.86,4339.00,0.922014,2.43,4
76561198093527926,6,51066,8511.00,5190.50,0.940567,44.67,5
76561198099555970,1,51053,51053.00,51053.00,0.936400,6.00,2
76561198029705851,7,51038,7291.14,1054.00,0.657029,7.14,4
76561197986594796,1,51004,51004.00,51004.00,0.965800,38.00,3
76561198367731693,2,50896,25448.00,25448.00,0.991700,15.50,6
76561198116512140,2,50601,25300.50,25300.50,0.975300,1.00,3
76561198140612267,3,50491,16830.33,21754.00,0.939767,1484.00,2
76561199013262812,5,50342,10068.40,7250.00,0.913960,40.60,4
76561198313429064,4,50306,12576.50,1205.00,0.816133,58.75,5
76561198182603443,1,50236,50236.00,50236.00,0.981900,2458.00,2
76561198118903197,12,50205,4183.75,1169.00,0.956792,281.50,10
76561199199727566,2,50154,25077.00,25077.00,0.993300,162.50,5
76561198097084786,2,50010,25005.00,25005.00,0.924700,1.00,5
76561199045458966,1,49979,49979.00,49979.00,0.973600,0.00,2
76561198087948660,2,49908,24954.00,24954.00,0.950700,183.00,8
76561199870857961,9,49805,5533.89,289.00,0.828356,23.67,8
76561198393226707,2,49804,24902.00,24902.00,0.962850,1288.00,7
76561199120302538,10,49684,4968.40,3409.00,0.852413,425.50,2
76561198144897450,21,49620,2362.86,198.00,0.901872,426.29,9
76561197995670693,4,49550,12387.50,2869.50,0.962650,551.25,7
76561199138481063,2,49368,24684.00,24684.00,0.971900,336.00,2
76561198089156953,9,49338,5482.00,3549.00,0.718044,575.89,3
76561198062403164,2,49288,24644.00,24644.00,0.941600,693.50,5
76561198804492713,11,49268,4478.91,2046.00,0.960610,157.55,6
76561198314259047,1,49262,49262.00,49262.00,0.990200,472.00,2
76561198095732819,1,49048,49048.00,49048.00,0.922400,9.00,2
76561199026559264,1,48734,48734.00,48734.00,0.985500,909.00,2
76561198025009438,3,48478,16159.33,11454.00,0.961533,558.00,5
76561198116889360,2,48227,24113.50,24113.50,0.925950,1.50,7
76561198157912104,1,48195,48195.00,48195.00,0.979000,40.00,2
76561198113018731,2,48046,24023.00,24023.00,0.993600,48.50,5
76561198274639700,1,47978,47978.00,47978.00,0.979600,1008.00,3
76561199388929213,9,47907,5323.00,312.00,0.903756,86.33,5
76561198082776441,2,47803,23901.50,23901.50,0.953650,8.50,2
76561198177576261,6,47730,7955.00,1867.50,0.980033,563.83,7
76561198137493614,1,47715,47715.00,47715.00,0.965500,8.00,2
76561198052254189,1,47704,47704.00,47704.00,0.944300,31.00,2
76561198263819285,3,47564,15854.67,12268.00,0.872733,582.00,10
76561198114858265,2,47369,23684.50,23684.50,0.964300,39.50,3
76561198342787365,20,47292,2364.60,295.00,0.608085,69.20,9
76561198260187645,1,47278,47278.00,47278.00,0.974900,64.00,1
76561198166929314,3,46939,15646.33,18492.00,0.917200,328.67,3
76561198363250535,5,46805,9361.00,6938.00,0.980320,671.00,5
76561198314820107,8,46544,5818.00,313.50,0.750029,213.50,5
76561198039695939,1,46516,46516.00,46516.00,0.987800,116.00,2
76561198076367706,14,46478,3319.86,705.00,0.975757,638.07,13
76561198145683112,21,46459,2212.33,892.00,0.919138,235.33,4
76561198054316746,22,46453,2111.50,1200.00,0.915768,4.09,7
76561198282897857,1,46212,46212.00,46212.00,0.987700,414.00,2
76561198132080179,18,46189,2566.06,574.50,0.941344,105.44,8
76561198386704809,1,46128,46128.00,46128.00,0.967400,736.00,4
76561198356102757,5,46124,9224.80,4276.00,0.959900,214.20,8
76561198147912703,32,46107,1440.84,1247.50,0.918960,503.44,8
76561198143075779,1,46092,46092.00,46092.00,0.968200,358.00,2
76561198132910148,8,46078,5759.75,2232.50,0.893588,676.75,15
76561198051825575,2,46061,23030.50,23030.50,0.955050,6.00,3
76561199143398033,2,45981,22990.50,22990.50,0.990850,447.50,3
76561198038149600,5,45899,9179.80,3218.00,0.908840,71.00,5
76561198166177348,7,45770,6538.57,1463.00,0.933886,70.00,12
76561198259663408,1,45368,45368.00,45368.00,0.957900,1582.00,5
76561198120820218,1,45363,45363.00,45363.00,0.956000,38.00,3
76561198060471684,2,45263,22631.50,22631.50,0.884200,2.00,10
76561199158773584,2,45258,22629.00,22629.00,0.984200,68.50,6
76561198046486269,8,45244,5655.50,4677.00,0.900738,11.00,9
76561198141455953,10,44979,4497.90,181.50,0.980313,384.20,6
76561198008918951,5,44979,8995.80,783.00,0.947060,116.80,6
76561198004706604,3,44867,14955.67,17688.00,0.947533,33.00,2
76561198028435718,1,44857,44857.00,44857.00,0.921900,5.00,2
76561198269894211,10,44828,4482.80,2786.00,0.967300,51.10,3
76561198978542925,4,44768,11192.00,9784.50,0.978225,190.25,5
76561198285594317,6,44330,7388.33,1150.00,0.876950,17.17,7
76561198351286937,5,44216,8843.20,6844.00,0.960980,405.40,16
76561198273861104,5,44125,8825.00,1174.00,0.966920,112.00,7
76561198073291077,1,43879,43879.00,43879.00,0.949900,8.00,4
76561198312182850,2,43871,21935.50,21935.50,0.915200,50.00,2
76561198447494202,28,43643,1558.68,158.00,0.954658,154.29,12
76561198975179359,6,43378,7229.67,4868.00,0.990950,631.00,6
76561198253055045,4,43351,10837.75,10909.00,0.961250,66.75,4
76561198383322833,6,43310,7218.33,4031.00,0.971833,220.00,11
76561198076497048,4,43300,10825.00,9529.50,0.974125,628.50,7
76561198332444114,8,43149,5393.63,1348.50,0.962075,247.50,2
76561198305415236,2,43074,21537.00,21537.00,0.985050,1248.00,3
76561198125371989,17,43008,2529.88,795.00,0.990282,172.47,4
76561198031951613,1,42983,42983.00,42983.00,0.957200,117.00,2
76561198287487515,2,42514,21257.00,21257.00,0.943200,36.50,2
76561198159719864,8,42454,5306.75,2360.50,0.956838,852.13,7
76561198382337151,2,42389,21194.50,21194.50,0.990700,65.00,4
76561198196931487,2,42367,21183.50,21183.50,0.794550,48.50,6
76561198189139378,2,42351,21175.50,21175.50,0.843550,1979.00,5
76561198136592075,4,42207,10551.75,4062.50,0.930225,504.50,5
76561198361794628,15,42073,2804.87,390.00,0.869120,35.33,8
76561198010047758,1,41674,41674.00,41674.00,0.971400,955.00,2
76561198028639855,3,41567,13855.67,3123.00,0.913867,1121.33,8
76561198260928728,19,41549,2186.79,247.00,0.919865,165.53,16
76561198412125301,7,41446,5920.86,2089.00,0.983571,876.86,9
76561198030183068,1,41285,41285.00,41285.00,0.935900,0.00,3
76561198188586826,10,41276,4127.60,1001.00,0.921820,1946.00,6
76561198110725104,19,41239,2170.47,907.00,0.939674,132.16,13
76561198097558965,6,41128,6854.67,5150.00,0.905117,480.33,7
76561198859694446,1,41031,41031.00,41031.00,0.983700,400.00,3
76561198110052872,4,41021,10255.25,7225.00,0.948525,311.75,6
76561198902487598,1,41015,41015.00,41015.00,0.972900,556.00,1
76561198834649094,7,40927,5846.71,3547.00,0.897400,282.71,5
76561199142772402,3,40879,13626.33,16619.00,0.948167,252.00,3
76561199654826011,1,40861,40861.00,40861.00,0.975700,501.00,2
76561198863509642,7,40840,5834.29,4887.00,0.954529,2.00,2
76561198298618203,1,40719,40719.00,40719.00,0.984300,1018.00,6
76561198828173835,27,40671,1506.33,352.00,0.680437,113.22,8
76561197984815693,5,40670,8134.00,6128.00,0.930640,387.20,3
76561197999525256,1,40570,40570.00,40570.00,0.976500,4.00,4
76561198139307166,7,40568,5795.43,175.00,0.984140,681.00,6
76561198174621671,2,40552,20276.00,20276.00,0.963900,162.00,3
76561198055743753,1,40528,40528.00,40528.00,0.971200,6.00,4
76561198072572325,1,40433,40433.00,40433.00,0.966600,3380.00,3
76561198359357422,1,40289,40289.00,40289.00,0.934300,0.00,2
76561198124979489,1,40202,40202.00,40202.00,0.971000,363.00,2
76561198826530215,3,40164,13388.00,11335.00,0.962900,145.00,5
76561198050456772,4,40162,10040.50,10449.00,0.964475,93.00,9
76561198128909889,6,40002,6667.00,445.50,0.943900,729.33,5
76561199116111540,127,39723,312.78,143.00,0.777017,231.65,13
76561198194656274,13,39606,3046.62,1405.00,0.941431,1223.92,13
76561198157199702,1,39570,39570.00,39570.00,0.954900,1570.00,1
76561198028238016,2,39337,19668.50,19668.50,0.906250,947.00,3
76561198098290036,13,39306,3023.54,366.00,0.897138,659.69,12
76561198051193833,2,39284,19642.00,19642.00,0.963300,959.00,4
76561199060005504,1,39271,39271.00,39271.00,0.989200,2.00,3
76561198048044201,8,39206,4900.75,4109.00,0.912400,99.38,2
76561197984785417,2,38994,19497.00,19497.00,0.952150,9.00,2
76561197986843617,1,38932,38932.00,38932.00,0.874300,25.00,6
76561198119269433,10,38911,3891.10,1819.00,0.969060,355.30,14
76561197999384625,2,38605,19302.50,19302.50,0.947300,23.00,2
76561198177334442,1,38508,38508.00,38508.00,0.961700,65.00,4
76561198335482849,2,38474,19237.00,19237.00,0.924450,0.00,4
76561198990487590,2,38439,19219.50,19219.50,0.965500,232.50,3
76561198141596831,2,38390,19195.00,19195.00,0.921800,35.00,4
76561198096438252,3,38323,12774.33,6909.00,0.815567,24.67,2
76561198128986912,2,38240,19120.00,19120.00,0.958150,0.00,2
76561198009443772,6,38211,6368.50,4550.50,0.829833,158.83,6
76561198073087947,7,38204,5457.71,4828.00,0.806086,1.71,4
76561197966632480,2,38193,19096.50,19096.50,0.953650,744.50,4
76561198732407518,1,38193,38193.00,38193.00,0.964100,0.00,1
76561198324028145,2,38144,19072.00,19072.00,0.922700,1279.00,5
76561198431558300,5,38125,7625.00,4577.00,0.938640,110.40,9
76561198025944866,7,38092,5441.71,4612.00,0.940814,586.86,12
76561198231433904,11,38054,3459.45,2408.00,0.942150,7.91,2
76561198203498276,1,38025,38025.00,38025.00,0.945700,428.00,2
76561198044715061,1,38011,38011.00,38011.00,0.966800,2563.00,2
76561198974445806,1,37779,37779.00,37779.00,0.959200,1.00,2
76561198312887435,1,37728,37728.00,37728.00,0.981900,555.00,2
76561198058477440,15,37650,2510.00,709.00,0.885260,109.27,9
76561199035824604,1,37582,37582.00,37582.00,0.977000,37.00,2
76561198073153272,3,37572,12524.00,3252.00,0.955100,493.67,10
76561198981048499,1,37568,37568.00,37568.00,0.891400,0.00,1
76561198069869744,14,37479,2677.07,149.50,0.851429,652.07,12
76561198415959199,11,37305,3391.36,2264.00,0.970791,242.82,6
76561199204501632,1,37153,37153.00,37153.00,0.978300,374.00,4
76561198096494968,1,37062,37062.00,37062.00,0.943700,13.00,2
76561198346156110,3,37057,12352.33,15226.00,0.907300,87.33,7
